date,administrative_area_level_2,administrative_area_level_3,population,people_fully_vaccinated,perc_pop_vaccinated
2021-03-28,Ohio,Greene,168937,27173,16.084694294322734
2021-03-29,Ohio,Greene,168937,27204,16.103044330134903
2021-03-30,Ohio,Greene,168937,27343,16.1853235229701
2021-03-31,Ohio,Greene,168937,28210,16.698532589071664
2021-04-01,Ohio,Greene,168937,28692,16.983846049118902
2021-04-02,Ohio,Greene,168937,29662,17.55802458904799
2021-04-03,Ohio,Greene,168937,31228,18.484997365881956
2021-04-04,Ohio,Greene,168937,31916,18.892249773584236
2021-04-05,Ohio,Greene,168937,32193,19.056216222615532
2021-04-06,Ohio,Greene,168937,32504,19.2403085173763
2021-04-07,Ohio,Greene,168937,32782,19.4048669030467
2021-04-08,Ohio,Greene,168937,33876,20.05244558622445
2021-04-09,Ohio,Greene,168937,35342,20.920224699148203
2021-04-10,Ohio,Greene,168937,36882,21.831807123365515
2021-04-11,Ohio,Greene,168937,37751,22.346200062745282
2021-04-12,Ohio,Greene,168937,38307,22.67531683408608
2021-04-13,Ohio,Greene,168937,38948,23.054748219750557
2021-04-14,Ohio,Greene,168937,39307,23.26725347318823
2021-04-15,Ohio,Greene,168937,41268,24.42804122246755
2021-04-16,Ohio,Greene,168937,41290,24.441063828527795
2021-04-17,Ohio,Greene,168937,43398,25.688866263755127
2021-04-18,Ohio,Greene,168937,44228,26.18017367420991
2021-04-19,Ohio,Greene,168937,44539,26.36426596897068
2021-04-20,Ohio,Greene,168937,44917,26.588018018551296
2021-04-21,Ohio,Greene,168937,46374,27.450469701723126
2021-04-22,Ohio,Greene,168937,46405,27.468819737535295
2021-04-23,Ohio,Greene,168937,47224,27.953615844959955
2021-04-24,Ohio,Greene,168937,48596,28.765752913808107
2021-04-25,Ohio,Greene,168937,49705,29.422210646572392
2021-04-26,Ohio,Greene,168937,50749,30.040192497795037
2021-04-27,Ohio,Greene,168937,51025,30.20356701018723
2021-04-28,Ohio,Greene,168937,51432,30.444485222301804
2021-04-29,Ohio,Greene,168937,53343,31.575676139626015
2021-04-30,Ohio,Greene,168937,53344,31.576268076265116
2021-05-01,Ohio,Greene,168937,55060,32.592031348964404
2021-05-02,Ohio,Greene,168937,55514,32.86077058311678
2021-05-03,Ohio,Greene,168937,55573,32.89569484482381
2021-05-04,Ohio,Greene,168937,56088,33.20054221396142
2021-05-05,Ohio,Greene,168937,56225,33.28163753351841
2021-05-06,Ohio,Greene,168937,56759,33.59773169879896
2021-05-07,Ohio,Greene,168937,57290,33.9120500541622
2021-05-08,Ohio,Greene,168937,58600,34.68748705138602
2021-05-09,Ohio,Greene,168937,58962,34.901768114740996
2021-05-10,Ohio,Greene,168937,58963,34.9023600513801
2021-05-11,Ohio,Greene,168937,59567,35.2598897813978
2021-05-12,Ohio,Greene,168937,59962,35.49370475384315
2021-05-13,Ohio,Greene,168937,60152,35.60617271527256
2021-05-14,Ohio,Greene,168937,60537,35.83406832132688
2021-05-15,Ohio,Greene,168937,61136,36.18863836814907
2021-05-16,Ohio,Greene,168937,61144,36.19337386126189
2021-05-17,Ohio,Greene,168937,61223,36.24013685575096
2021-05-18,Ohio,Greene,168937,61458,36.37924196593997
2021-05-19,Ohio,Greene,168937,61673,36.50650834334693
2021-05-20,Ohio,Greene,168937,62072,36.74269106234868
2021-05-21,Ohio,Greene,168937,62126,36.7746556408602
2021-05-22,Ohio,Greene,168937,62627,37.07121589705038
2021-05-23,Ohio,Greene,168937,63058,37.326340588503406
2021-05-24,Ohio,Greene,168937,63061,37.32811639842071
2021-05-25,Ohio,Greene,168937,63266,37.44946340943665
2021-05-26,Ohio,Greene,168937,63431,37.54713295488851
2021-05-27,Ohio,Greene,168937,63677,37.692749368107634
2021-05-28,Ohio,Greene,168937,63962,37.86145131025175
2021-05-29,Ohio,Greene,168937,64184,37.99286124413243
2021-05-30,Ohio,Greene,168937,64482,38.16925836258487
2021-05-31,Ohio,Greene,168937,64482,38.16925836258487
2021-06-01,Ohio,Greene,168937,64542,38.204774560931
2021-06-02,Ohio,Greene,168937,64722,38.31132315596938
2021-06-03,Ohio,Greene,168937,64872,38.40011365183471
2021-06-04,Ohio,Greene,168937,65058,38.51021386670771
2021-06-05,Ohio,Greene,168937,65298,38.65227866009222
2021-06-06,Ohio,Greene,168937,65694,38.88668556917668
2021-06-07,Ohio,Greene,168937,66200,39.18620550856237
2021-06-08,Ohio,Greene,168937,66612,39.43008340387245
2021-06-09,Ohio,Greene,168937,66966,39.63962897411461
2021-06-10,Ohio,Greene,168937,67007,39.663898376317796
2021-06-11,Ohio,Greene,168937,67623,40.028531346004726
2021-06-12,Ohio,Greene,168937,67693,40.069966910741876
2021-06-13,Ohio,Greene,168937,67954,40.22446237354754
2021-06-14,Ohio,Greene,168937,68072,40.29431089696159
2021-06-15,Ohio,Greene,168937,68159,40.345809384563474
2021-06-16,Ohio,Greene,168937,68559,40.58258404020434
2021-06-17,Ohio,Greene,168937,68975,40.82882968207083
2021-06-18,Ohio,Greene,168937,69240,40.9856928914329
2021-06-19,Ohio,Greene,168937,69465,41.118878635230885
2021-06-20,Ohio,Greene,168937,69613,41.206485257818
2021-06-21,Ohio,Greene,168937,69818,41.327832268833944
2021-06-22,Ohio,Greene,168937,69955,41.40892758839094
2021-06-23,Ohio,Greene,168937,69958,41.41070339830824
2021-06-24,Ohio,Greene,168937,70077,41.4811438583614
2021-06-25,Ohio,Greene,168937,70212,41.56105530464019
2021-06-26,Ohio,Greene,168937,70329,41.63031189141514
2021-06-27,Ohio,Greene,168937,70530,41.74929115587467
2021-06-28,Ohio,Greene,168937,70952,41.999088417575784
2021-06-29,Ohio,Greene,168937,71052,42.058282081486
2021-06-30,Ohio,Greene,168937,71144,42.112740252283395
2021-07-01,Ohio,Greene,168937,71148,42.115107998839804
2021-07-02,Ohio,Greene,168937,71265,42.18436458561476
2021-07-03,Ohio,Greene,168937,71443,42.28972930737494
2021-07-04,Ohio,Greene,168937,71443,42.28972930737494
2021-07-05,Ohio,Greene,168937,71507,42.32761325227747
2021-07-06,Ohio,Greene,168937,71529,42.34063585833773
2021-07-07,Ohio,Greene,168937,71652,42.413444064947285
2021-07-08,Ohio,Greene,168937,71654,42.41462793822549
2021-07-09,Ohio,Greene,168937,71753,42.4732296654966
2021-07-10,Ohio,Greene,168937,71827,42.51703297679016
2021-07-11,Ohio,Greene,168937,71931,42.578594387256786
2021-07-12,Ohio,Greene,168937,72014,42.62772512830227
2021-07-13,Ohio,Greene,168937,72092,42.673896186152234
2021-07-14,Ohio,Greene,168937,72096,42.67626393270864
2021-07-15,Ohio,Greene,168937,72504,42.91777408146232
2021-07-16,Ohio,Greene,168937,72664,43.012483943718664
2021-07-17,Ohio,Greene,168937,72840,43.116664792200645
2021-07-18,Ohio,Greene,168937,72874,43.13679063793012
2021-07-19,Ohio,Greene,168937,72875,43.137382574569216
2021-07-20,Ohio,Greene,168937,72973,43.19539236520123
2021-07-21,Ohio,Greene,168937,73027,43.22735694371274
2021-07-22,Ohio,Greene,168937,73136,43.29187803737488
2021-07-23,Ohio,Greene,168937,73221,43.34219265169856
2021-07-24,Ohio,Greene,168937,73369,43.42979927428568
2021-07-25,Ohio,Greene,168937,73370,43.43039121092478
2021-07-26,Ohio,Greene,168937,73404,43.450517056654256
2021-07-27,Ohio,Greene,168937,73513,43.51503815031639
2021-07-28,Ohio,Greene,168937,73515,43.516222023594594
2021-07-29,Ohio,Greene,168937,73662,43.603236709542614
2021-07-30,Ohio,Greene,168937,73698,43.62454642855029
2021-07-31,Ohio,Greene,168937,73895,43.74115794645341
2021-08-01,Ohio,Greene,168937,73966,43.783185447829666
2021-08-02,Ohio,Greene,168937,73968,43.78436932110787
2021-08-03,Ohio,Greene,168937,74067,43.842971048378985
2021-08-04,Ohio,Greene,168937,74140,43.88618242303344
2021-08-05,Ohio,Greene,168937,74295,43.97793260209427
2021-08-06,Ohio,Greene,168937,74310,43.9868116516808
2021-08-07,Ohio,Greene,168937,74455,44.072642464350615
2021-08-08,Ohio,Greene,168937,74603,44.16024908693773
2021-08-09,Ohio,Greene,168937,74667,44.19813303184027
2021-08-10,Ohio,Greene,168937,74810,44.28277997123188
2021-08-11,Ohio,Greene,168937,74834,44.29698645057033
2021-08-12,Ohio,Greene,168937,75015,44.40412698224782
2021-08-13,Ohio,Greene,168937,75061,44.43135606764652
2021-08-14,Ohio,Greene,168937,75254,44.54559983899323
2021-08-15,Ohio,Greene,168937,75338,44.59532251667782
2021-08-16,Ohio,Greene,168937,75434,44.65214843403162
2021-08-17,Ohio,Greene,168937,75516,44.700687238438
2021-08-18,Ohio,Greene,168937,75631,44.76875995193475
2021-08-19,Ohio,Greene,168937,75754,44.84156815854431
2021-08-20,Ohio,Greene,168937,75879,44.91556023843208
2021-08-21,Ohio,Greene,168937,76139,45.06946376459864
2021-08-22,Ohio,Greene,168937,76257,45.13931228801269
2021-08-23,Ohio,Greene,168937,76415,45.23283827699083
2021-08-24,Ohio,Greene,168937,76588,45.3352433155555
2021-08-25,Ohio,Greene,168937,76747,45.42936124117274
2021-08-26,Ohio,Greene,168937,76782,45.45007902354132
2021-08-27,Ohio,Greene,168937,76952,45.550708252188684
2021-08-28,Ohio,Greene,168937,77105,45.641274557971315
2021-08-29,Ohio,Greene,168937,77252,45.72828924391933
2021-08-30,Ohio,Greene,168937,77394,45.812344246671834
2021-08-31,Ohio,Greene,168937,77521,45.88752019983781
2021-09-01,Ohio,Greene,168937,77690,45.987557491846076
2021-09-02,Ohio,Greene,168937,77772,46.03609629625245
2021-09-03,Ohio,Greene,168937,77888,46.104760946388296
2021-09-04,Ohio,Greene,168937,78016,46.180528836193375
2021-09-05,Ohio,Greene,168937,78151,46.26044028247217
2021-09-06,Ohio,Greene,168937,78151,46.26044028247217
2021-09-07,Ohio,Greene,168937,78351,46.378827610292596
2021-09-08,Ohio,Greene,168937,78438,46.43032609789448
2021-09-09,Ohio,Greene,168937,78597,46.52444402351173
2021-09-10,Ohio,Greene,168937,78800,46.64460716124946
2021-09-11,Ohio,Greene,168937,78925,46.71859924113723
2021-09-12,Ohio,Greene,168937,79136,46.84349787198778
2021-09-13,Ohio,Greene,168937,79252,46.91216252212363
2021-09-14,Ohio,Greene,168937,79361,46.97668361578577
2021-09-15,Ohio,Greene,168937,82873,49.05556509231252
2021-09-16,Ohio,Greene,168937,92345,54.66238893788809
2021-09-17,Ohio,Greene,168937,92512,54.76124235661815
2021-09-18,Ohio,Greene,168937,92768,54.9127781362283
2021-09-19,Ohio,Greene,168937,93011,55.05661873953012
2021-09-20,Ohio,Greene,168937,93105,55.11226078360572
2021-09-21,Ohio,Greene,168937,93105,55.11226078360572
2021-09-22,Ohio,Greene,168937,93154,55.14126567892173
2021-09-23,Ohio,Greene,168937,93265,55.206970645862064
2021-09-24,Ohio,Greene,168937,93437,55.308783747787636
2021-09-25,Ohio,Greene,168937,93635,55.425987202329864
2021-09-26,Ohio,Greene,168937,93821,55.536087417202864
2021-09-27,Ohio,Greene,168937,93896,55.58048266513553
2021-09-28,Ohio,Greene,168937,93988,55.63494083593292
2021-09-29,Ohio,Greene,168937,94141,55.72550714171555
2021-09-30,Ohio,Greene,168937,94367,55.85928482215264
2021-10-01,Ohio,Greene,168937,94540,55.96168986071731
2021-10-02,Ohio,Greene,168937,94585,55.988327009476905
2021-10-03,Ohio,Greene,168937,94698,56.05521584969545
2021-10-04,Ohio,Greene,168937,94866,56.15466120506461
2021-10-05,Ohio,Greene,168937,94937,56.19668870644086
2021-10-06,Ohio,Greene,168937,95009,56.23930814445622
2021-10-07,Ohio,Greene,168937,95088,56.28607113894529
2021-10-08,Ohio,Greene,168937,95227,56.36835033178048
2021-10-09,Ohio,Greene,168937,95316,56.421032692660575
2021-10-10,Ohio,Greene,168937,95317,56.42162462929968
2021-10-11,Ohio,Greene,168937,95397,56.468979560427854
2021-10-12,Ohio,Greene,168937,95443,56.49620864582655
2021-10-13,Ohio,Greene,168937,95489,56.52343773122525
2021-10-14,Ohio,Greene,168937,96291,56.998170915785174
2021-10-15,Ohio,Greene,168937,96599,57.180487400628635
2021-10-16,Ohio,Greene,168937,96831,57.31781670090034
2021-10-17,Ohio,Greene,168937,97031,57.436204028720766
2021-10-18,Ohio,Greene,168937,97108,57.48178314993163
2021-10-19,Ohio,Greene,168937,97158,57.51137998188674
2021-10-20,Ohio,Greene,168937,97306,57.59898660447386
2021-10-21,Ohio,Greene,168937,97413,57.662323824857786
2021-10-22,Ohio,Greene,168937,97601,57.773607913008995
2021-10-23,Ohio,Greene,168937,97745,57.8588467890397
2021-10-24,Ohio,Greene,168937,97867,57.931063059010164
2021-10-25,Ohio,Greene,168937,97915,57.95947601768707
2021-10-26,Ohio,Greene,168937,97937,57.97249862374731
2021-10-27,Ohio,Greene,168937,98027,58.02577292126651
2021-10-28,Ohio,Greene,168937,98167,58.10864405074081
2021-10-29,Ohio,Greene,168937,98311,58.193882926771515
2021-10-30,Ohio,Greene,168937,98417,58.25662821051635
2021-10-31,Ohio,Greene,168937,98572,58.34837838957718
2021-11-01,Ohio,Greene,168937,98695,58.42118659618674
2021-11-02,Ohio,Greene,168937,98727,58.440128568638016
2021-11-03,Ohio,Greene,168937,98796,58.48097219673606
2021-11-04,Ohio,Greene,168937,98999,58.601135334473796
2021-11-05,Ohio,Greene,168937,99157,58.69466132345194
2021-11-06,Ohio,Greene,168937,99227,58.73609688818909
2021-11-07,Ohio,Greene,168937,99426,58.85389227937041
2021-11-08,Ohio,Greene,168937,99624,58.97109573391264
2021-11-09,Ohio,Greene,168937,99625,58.971687670551745
2021-11-10,Ohio,Greene,168937,99857,59.10901697082344
2021-11-11,Ohio,Greene,168937,100010,59.19958327660607
2021-11-12,Ohio,Greene,168937,100132,59.27179954657653
2021-11-13,Ohio,Greene,168937,100189,59.305539935005356
2021-11-14,Ohio,Greene,168937,100216,59.321522224261116
2021-11-15,Ohio,Greene,168937,100408,59.43517405896873
2021-11-16,Ohio,Greene,168937,100444,59.4564837779764
2021-11-17,Ohio,Greene,168937,100503,59.491408039683435
2021-11-18,Ohio,Greene,168937,100622,59.56184849973659
2021-11-19,Ohio,Greene,168937,100749,59.63702445290256
2021-11-20,Ohio,Greene,168937,100837,59.68911487714355
2021-11-21,Ohio,Greene,168937,100964,59.76429083030953
2021-11-22,Ohio,Greene,168937,101033,59.80513445840757
2021-11-23,Ohio,Greene,168937,101059,59.82052481102423
2021-11-24,Ohio,Greene,168937,101145,59.871431361987014
2021-11-25,Ohio,Greene,168937,101145,59.871431361987014
2021-11-26,Ohio,Greene,168937,101145,59.871431361987014
2021-11-27,Ohio,Greene,168937,101145,59.871431361987014
2021-11-28,Ohio,Greene,168937,101145,59.871431361987014
2021-11-29,Ohio,Greene,168937,101479,60.06913819944713
2021-11-30,Ohio,Greene,168937,101539,60.10465439779326
2021-12-01,Ohio,Greene,168937,101669,60.18160616087654
2021-12-02,Ohio,Greene,168937,101899,60.317751587870035
2021-12-03,Ohio,Greene,168937,102099,60.436138915690464
2021-12-04,Ohio,Greene,168937,102277,60.541503637450646
2021-12-05,Ohio,Greene,168937,102637,60.75460082752742
2021-12-06,Ohio,Greene,168937,102751,60.82208160438507
2021-12-07,Ohio,Greene,168937,103082,61.01801263192788
2021-12-08,Ohio,Greene,168937,103362,61.18375489087648
2021-12-09,Ohio,Greene,168937,103564,61.303326091975116
2021-12-10,Ohio,Greene,168937,104001,61.56200240326275
2021-12-11,Ohio,Greene,168937,104175,61.664999378466526
2021-12-12,Ohio,Greene,168937,104302,61.7401753316325
2021-12-13,Ohio,Greene,168937,104390,61.792265755873494
2021-12-14,Ohio,Greene,168937,104488,61.8502755465055
2021-12-15,Ohio,Greene,168937,104706,61.979317733829774
2021-12-16,Ohio,Greene,168937,104845,62.06159692666497
2021-12-17,Ohio,Greene,168937,104948,62.12256640049249
2021-12-18,Ohio,Greene,168937,105064,62.19123105062834
2021-12-19,Ohio,Greene,168937,105140,62.236218235200106
2021-12-20,Ohio,Greene,168937,105368,62.37117978891539
2021-12-21,Ohio,Greene,168937,105413,62.39781693767499
2021-12-22,Ohio,Greene,168937,105501,62.44990736191598
2021-12-23,Ohio,Greene,168937,105578,62.49548648312685
2021-12-24,Ohio,Greene,168937,105593,62.50436553271338
2021-12-25,Ohio,Greene,168937,105593,62.50436553271338
2021-12-26,Ohio,Greene,168937,105593,62.50436553271338
2021-12-27,Ohio,Greene,168937,105594,62.50495746935248
2021-12-28,Ohio,Greene,168937,105801,62.627488353646626
2021-12-29,Ohio,Greene,168937,105866,62.66596423518826
2021-12-30,Ohio,Greene,168937,105940,62.70976754648183
2021-12-31,Ohio,Greene,168937,106051,62.775472513422166
2021-01-01,Ohio,Tuscarawas,91987,0,0
2021-01-02,Ohio,Tuscarawas,91987,0,0
2021-01-03,Ohio,Tuscarawas,91987,0,0
2021-01-04,Ohio,Tuscarawas,91987,0,0
2021-01-05,Ohio,Tuscarawas,91987,0,0
2021-01-06,Ohio,Tuscarawas,91987,0,0
2021-01-07,Ohio,Tuscarawas,91987,0,0
2021-01-08,Ohio,Tuscarawas,91987,0,0
2021-01-09,Ohio,Tuscarawas,91987,0,0
2021-01-10,Ohio,Tuscarawas,91987,0,0
2021-01-11,Ohio,Tuscarawas,91987,0,0
2021-01-12,Ohio,Tuscarawas,91987,0,0
2021-01-13,Ohio,Tuscarawas,91987,0,0
2021-01-14,Ohio,Tuscarawas,91987,0,0
2021-01-15,Ohio,Tuscarawas,91987,0,0
2021-01-16,Ohio,Tuscarawas,91987,59,0.0641394979725396
2021-01-17,Ohio,Tuscarawas,91987,59,0.0641394979725396
2021-01-18,Ohio,Tuscarawas,91987,61,0.06631371824279518
2021-01-19,Ohio,Tuscarawas,91987,61,0.06631371824279518
2021-01-20,Ohio,Tuscarawas,91987,64,0.06957504864817855
2021-01-21,Ohio,Tuscarawas,91987,65,0.07066215878330634
2021-01-22,Ohio,Tuscarawas,91987,111,0.12066922499918467
2021-01-23,Ohio,Tuscarawas,91987,123,0.13371454662071813
2021-01-24,Ohio,Tuscarawas,91987,171,0.18589583310685207
2021-01-25,Ohio,Tuscarawas,91987,212,0.23046734864709142
2021-01-26,Ohio,Tuscarawas,91987,213,0.23155445878221922
2021-01-27,Ohio,Tuscarawas,91987,219,0.23807711959298597
2021-01-28,Ohio,Tuscarawas,91987,265,0.2880841858088643
2021-01-29,Ohio,Tuscarawas,91987,385,0.4185374020241991
2021-01-30,Ohio,Tuscarawas,91987,504,0.547903508104406
2021-01-31,Ohio,Tuscarawas,91987,600,0.6522660810766738
2021-02-01,Ohio,Tuscarawas,91987,600,0.6522660810766738
2021-02-02,Ohio,Tuscarawas,91987,634,0.6892278256710187
2021-02-03,Ohio,Tuscarawas,91987,647,0.70336025742768
2021-02-04,Ohio,Tuscarawas,91987,716,0.7783708567514975
2021-02-05,Ohio,Tuscarawas,91987,809,0.879472099318382
2021-02-06,Ohio,Tuscarawas,91987,872,0.9479600378314327
2021-02-07,Ohio,Tuscarawas,91987,1004,1.0914585756683008
2021-02-08,Ohio,Tuscarawas,91987,1008,1.095807016208812
2021-02-09,Ohio,Tuscarawas,91987,1065,1.1577722939110962
2021-02-10,Ohio,Tuscarawas,91987,1198,1.3023579418830922
2021-02-11,Ohio,Tuscarawas,91987,1202,1.3067063824236034
2021-02-12,Ohio,Tuscarawas,91987,1290,1.402372074314849
2021-02-13,Ohio,Tuscarawas,91987,1385,1.5056475371519888
2021-02-14,Ohio,Tuscarawas,91987,1545,1.6795851587724353
2021-02-15,Ohio,Tuscarawas,91987,1582,1.7198082337721634
2021-02-16,Ohio,Tuscarawas,91987,1632,1.7741637405285529
2021-02-17,Ohio,Tuscarawas,91987,1790,1.9459271418787438
2021-02-18,Ohio,Tuscarawas,91987,1935,2.1035581114722732
2021-02-19,Ohio,Tuscarawas,91987,2190,2.3807711959298596
2021-02-20,Ohio,Tuscarawas,91987,2201,2.3927294074162653
2021-02-21,Ohio,Tuscarawas,91987,2598,2.824312131061998
2021-02-22,Ohio,Tuscarawas,91987,2933,3.1884940263298076
2021-02-23,Ohio,Tuscarawas,91987,3018,3.2808983878156694
2021-02-24,Ohio,Tuscarawas,91987,3224,3.504843075651994
2021-02-25,Ohio,Tuscarawas,91987,3399,3.6950873492993574
2021-02-26,Ohio,Tuscarawas,91987,3505,3.8103210236229033
2021-02-27,Ohio,Tuscarawas,91987,3802,4.133192733755857
2021-02-28,Ohio,Tuscarawas,91987,4328,4.705012664833074
2021-03-01,Ohio,Tuscarawas,91987,4328,4.705012664833074
2021-03-02,Ohio,Tuscarawas,91987,4380,4.761542391859719
2021-03-03,Ohio,Tuscarawas,91987,4536,4.9311315729396545
2021-03-04,Ohio,Tuscarawas,91987,4687,5.095285203343951
2021-03-05,Ohio,Tuscarawas,91987,4776,5.192038005370324
2021-03-06,Ohio,Tuscarawas,91987,5197,5.649711372259124
2021-03-07,Ohio,Tuscarawas,91987,5542,6.024764368878211
2021-03-08,Ohio,Tuscarawas,91987,5812,6.318284105362714
2021-03-09,Ohio,Tuscarawas,91987,5824,6.331329426984248
2021-03-10,Ohio,Tuscarawas,91987,5960,6.479176405361627
2021-03-11,Ohio,Tuscarawas,91987,6155,6.691162881711546
2021-03-12,Ohio,Tuscarawas,91987,6359,6.9129333492776155
2021-03-13,Ohio,Tuscarawas,91987,6670,7.251024601302358
2021-03-14,Ohio,Tuscarawas,91987,6862,7.459749747246893
2021-03-15,Ohio,Tuscarawas,91987,7001,7.610858056029656
2021-03-16,Ohio,Tuscarawas,91987,7093,7.710872188461413
2021-03-17,Ohio,Tuscarawas,91987,7137,7.758705034407035
2021-03-18,Ohio,Tuscarawas,91987,7333,7.971778620892082
2021-03-19,Ohio,Tuscarawas,91987,7411,8.05657321143205
2021-03-20,Ohio,Tuscarawas,91987,7796,8.475110613456248
2021-03-21,Ohio,Tuscarawas,91987,7959,8.65230956548208
2021-03-22,Ohio,Tuscarawas,91987,7962,8.655570895887463
2021-03-23,Ohio,Tuscarawas,91987,7986,8.681661539130529
2021-03-24,Ohio,Tuscarawas,91987,8447,9.18281931142444
2021-03-25,Ohio,Tuscarawas,91987,8663,9.417635100612044
2021-03-26,Ohio,Tuscarawas,91987,9100,9.892702229662888
2021-03-27,Ohio,Tuscarawas,91987,9218,10.020981225607967
2021-03-28,Ohio,Tuscarawas,91987,9622,10.460173720199593
2021-03-29,Ohio,Tuscarawas,91987,9622,10.460173720199593
2021-03-30,Ohio,Tuscarawas,91987,9671,10.513442116820855
2021-03-31,Ohio,Tuscarawas,91987,9948,10.814571624251252
2021-04-01,Ohio,Tuscarawas,91987,10386,11.290725863437224
2021-04-02,Ohio,Tuscarawas,91987,10685,11.615771793840434
2021-04-03,Ohio,Tuscarawas,91987,11019,11.978866578973117
2021-04-04,Ohio,Tuscarawas,91987,11327,12.313696500592474
2021-04-05,Ohio,Tuscarawas,91987,11415,12.409362192483721
2021-04-06,Ohio,Tuscarawas,91987,11476,12.475675910726515
2021-04-07,Ohio,Tuscarawas,91987,11770,12.795286290454086
2021-04-08,Ohio,Tuscarawas,91987,12041,13.089893137073718
2021-04-09,Ohio,Tuscarawas,91987,12428,13.51060475936817
2021-04-10,Ohio,Tuscarawas,91987,12958,14.0867731309859
2021-04-11,Ohio,Tuscarawas,91987,13527,14.705338797873612
2021-04-12,Ohio,Tuscarawas,91987,13671,14.861882657332014
2021-04-13,Ohio,Tuscarawas,91987,14094,15.32173024449107
2021-04-14,Ohio,Tuscarawas,91987,14099,15.327165795166708
2021-04-15,Ohio,Tuscarawas,91987,14504,15.767445399893463
2021-04-16,Ohio,Tuscarawas,91987,14505,15.76853251002859
2021-04-17,Ohio,Tuscarawas,91987,14881,16.17728592083664
2021-04-18,Ohio,Tuscarawas,91987,15203,16.52733538434779
2021-04-19,Ohio,Tuscarawas,91987,15281,16.612129974887758
